order_id,num_products,kg,un,lat_x,lng_x,promised_time,on_demand,total_minutes,seniority,found_rate,picking_speed,accepted_rate,rating,lat_y,lng_y
ff39aa4747d0df52912ac81c175fbabe,26,2.87,45.0,-33.135596090556504,-71.5667331508657,2019-10-18 21:00:00+00:00,False,102.282521266667,6c90661e6d2c7579f5ce337c3391dbb9,0.8784,1.17,0.92,4.76,-33.048862,-71.603729
e1dca28b33387ab0a414ccac0d8f8855,59,2.655,126.0,-33.351003399999996,-70.5428631999999,2019-10-18 22:00:00+00:00,False,73.8157414666667,6c90661e6d2c7579f5ce337c3391dbb9,0.8951,1.12,0.88,4.84,-33.370765000000006,-70.51241999999999
9f464bcbe822ec6d9bceb4dbaaddd2e8,10,0.5,17.0,-33.5161934616335,-70.76881493525521,2019-10-18 20:39:00+00:00,True,55.5699711666667,6c90661e6d2c7579f5ce337c3391dbb9,0.8322,1.26,0.92,4.96,-33.528084,-70.77783199999999
8b2051293d94629ba7be575693329d4a,18,2.3,47.0,-33.3295852455329,-70.54401377448269,2019-10-19 17:00:00+00:00,False,75.82104428333331,6c90661e6d2c7579f5ce337c3391dbb9,0.8824,1.08,0.96,4.76,-33.370765000000006,-70.51241999999999
e93c6c3fa9cf1aa36d024a9b7bc63359,24,1.4679999999999997,49.0,-33.4126571,-70.57728490000001,2019-10-19 15:00:00+00:00,False,89.3456163333333,41dc7c9e385c4d2b6c1f7836973951bf,0.8667,2.43,0.96,4.84,-33.3865471,-70.5680753
0d3c90d9e50aec1ef7e84b6fc5d041f9,29,,42.0,-33.4263113824378,-70.60530717976191,2019-10-18 22:19:00+00:00,True,119.970049016667,6c90661e6d2c7579f5ce337c3391dbb9,0.8196,1.91,1.0,4.92,-33.4630009,-70.57530129999999
1f6e45ee677f18fdf02cff3ca7e99abd,18,6.1499999999999995,37.0,-33.368042512192694,-70.52135322210671,2019-10-19 16:19:00+00:00,True,85.5736687833333,41dc7c9e385c4d2b6c1f7836973951bf,0.8734,2.17,1.0,4.92,-33.370765000000006,-70.51241999999999
99255873bf5b0d35df99b8d5a6964276,30,1.4200000000000002,34.0,-33.41852960000001,-70.5704018,2019-10-19 00:00:00+00:00,False,103.261449216667,6c90661e6d2c7579f5ce337c3391dbb9,0.8618,1.67,1.0,4.92,-33.3865471,-70.5680753
672bb6b1616d587c2a1a0d77d8b6090f,7,,11.0,-33.3548746,-70.5434196,2019-10-19 16:46:00+00:00,True,49.914761016666695,6c90661e6d2c7579f5ce337c3391dbb9,0.9032,1.6,1.0,4.96,-33.357558000000004,-70.515415
6d423084639d60bafe12cb4f88fa3d23,17,2.16,28.0,-33.390712153268396,-70.5289692,2019-10-19 16:00:00+00:00,False,57.271937516666696,6c90661e6d2c7579f5ce337c3391dbb9,0.8649,1.44,0.88,4.84,-33.4020235543,-70.5167273924
0827fa627398ff6ae96d61e1d4f376c0,11,0.266,13.0,-33.4014409663655,-70.5825598910451,2019-10-18 20:53:00+00:00,True,50.388405600000006,50e13ee63f086c2fe84229348bc91b5b,0.9081,1.61,0.68,4.64,-33.3865471,-70.5680753
b90f9fe454c22b38192e5567d494561c,52,7.2,68.0,-33.4591282,-70.6245141,2019-10-19 18:00:00+00:00,False,160.97411125,6c90661e6d2c7579f5ce337c3391dbb9,0.8540000000000001,1.67,0.92,4.56,-33.484136,-70.621945
c18d9b8c70fbc27150bf1a205485283f,12,,18.0,-33.415169399999996,-70.6051358,2019-10-19 20:00:00+00:00,False,120.06932141666701,6c90661e6d2c7579f5ce337c3391dbb9,0.8479,1.07,0.92,4.84,-33.3865471,-70.5680753
e2a2a2f60e58126bff1c21fdb23ca6b8,13,1.615,22.0,-33.037959723762,-71.59835549005409,2019-10-19 16:00:00+00:00,False,84.56312143333331,6c90661e6d2c7579f5ce337c3391dbb9,0.9248,1.31,1.0,4.88,-33.048862,-71.603729
fca688bf1eda9f600e67e050190bd075,2,,2.0,-33.3327521,-70.5042941,2019-10-19 15:00:00+00:00,False,44.3320185166667,41dc7c9e385c4d2b6c1f7836973951bf,0.8917,1.61,0.96,4.76,-33.355666,-70.51737
883a50f8cf5c98518ae3ef841e471c34,21,2.73,23.0,-33.4063323517788,-70.56423280438729,2019-10-18 20:18:00+00:00,True,100.50667435,6c90661e6d2c7579f5ce337c3391dbb9,0.8811,1.19,1.0,4.96,-33.3865471,-70.5680753
828d868cd7c3bee6bc0753a633684065,43,4.602,51.0,-33.3656948,-70.66759870000001,2019-10-19 15:00:00+00:00,False,76.9507292666667,6c90661e6d2c7579f5ce337c3391dbb9,0.8758,1.55,0.92,4.84,-33.356372,-70.727869
1bf87a6044b3e3d2759bae49bb3ae00d,28,4.462,39.0,-33.4087303,-70.5065941,2019-10-19 16:00:00+00:00,False,88.5776293666667,50e13ee63f086c2fe84229348bc91b5b,0.8448,2.0,0.72,4.84,-33.4020235543,-70.5167273924
4669e255c79e676ca066319a2481cafb,1,,1.0,-33.4227877093403,-70.5852679163218,2019-10-19 16:59:00+00:00,True,67.0010414166667,50e13ee63f086c2fe84229348bc91b5b,0.8781,1.43,0.68,4.76,-33.379413,-70.539353
e35e47419aa745b9f0196fae796d832e,29,0.68,44.0,-33.3889332500931,-70.5319027948082,2019-10-18 21:58:00+00:00,True,43.9383586833333,6c90661e6d2c7579f5ce337c3391dbb9,0.8522,1.0,1.0,4.8,-33.4020235543,-70.5167273924
99cbfe4a2309da2f43a6919e2a61ee46,7,,35.0,-33.4032896797639,-70.585106189844,2019-10-19 16:00:00+00:00,False,42.09499216666671,50e13ee63f086c2fe84229348bc91b5b,0.8949,2.4,0.72,5.0,-33.4312825,-70.57874
0ebd72696ae12532c87d9f3abcfb186e,1,,1.0,-33.4588945,-70.5645591,2019-10-19 18:00:00+00:00,False,82.4491061833333,41dc7c9e385c4d2b6c1f7836973951bf,0.9036,2.54,1.0,4.92,-33.440835,-70.535232
a7773246543bacba3215f25736d43836,26,1.1829999999999998,60.0,-33.4283127,-70.54532629999999,2019-10-19 14:00:00+00:00,False,175.814163166667,41dc7c9e385c4d2b6c1f7836973951bf,0.8584,2.2,0.88,4.92,-33.441246,-70.53545
95fe9cdc5e970b6266b3c5954ec7efc0,66,8.887,78.0,-33.405309700000004,-70.5286473,2019-10-19 16:00:00+00:00,False,132.976119783333,6c90661e6d2c7579f5ce337c3391dbb9,0.9061,1.3,1.0,4.96,-33.4020235543,-70.5167273924
06127953b7a76aac73e6bdb14812f647,34,3.8600000000000003,68.0,-33.3686596295745,-70.5073140853424,2019-10-19 15:00:00+00:00,False,71.5216212666667,6c90661e6d2c7579f5ce337c3391dbb9,0.8929,1.53,1.0,4.84,-33.370765000000006,-70.51241999999999
efd6723763db162e8c57771e163199a9,1,,1.0,-33.4143232849173,-70.5073630211792,2019-10-19 14:00:00+00:00,False,28.651338883333302,6c90661e6d2c7579f5ce337c3391dbb9,0.9156,1.36,1.0,4.84,-33.379413,-70.539353
33038d5fc46bc6378bf2f9ffc1d5ac32,27,1.7,56.0,-33.4093538,-70.574875,2019-10-19 00:00:00+00:00,False,81.26872879999999,6c90661e6d2c7579f5ce337c3391dbb9,0.8507,1.29,0.92,4.72,-33.3865471,-70.5680753
86fb53e29842e03a1dbef5cfe3a3f432,41,3.17,52.0,-33.4361264,-70.5246446,2019-10-19 00:00:00+00:00,False,106.314493416667,6c90661e6d2c7579f5ce337c3391dbb9,0.8836,1.18,0.92,4.96,-33.441246,-70.53545
f2214b24faf15cf8f9bb79c98ce1bedd,3,,4.0,-33.381068359840604,-70.5741644126499,2019-10-19 16:47:00+00:00,True,28.89058775,6c90661e6d2c7579f5ce337c3391dbb9,0.8468,2.0,1.0,4.8,-33.388769,-70.57764499999999
12af6e6b68a4aa51ab0aea2a49a4df22,31,3.9599999999999995,55.0,-33.4155431,-70.58074159999991,2019-10-19 02:00:00+00:00,False,82.9838725333333,6c90661e6d2c7579f5ce337c3391dbb9,0.8611,1.6,0.96,4.52,-33.3865471,-70.5680753
7d3b296d0b1ca69cca1f9ddda004c11e,23,0.99,33.0,-33.417457500000005,-70.5605223,2019-10-19 02:00:00+00:00,False,69.9201776333333,6c90661e6d2c7579f5ce337c3391dbb9,0.8818,1.74,1.0,4.68,-33.441246,-70.53545
9dd1f1e23e3551b8f1dc251fbc449265,6,,9.0,-33.3515729284096,-70.5298156460327,2019-10-18 21:48:00+00:00,True,37.6281617,6c90661e6d2c7579f5ce337c3391dbb9,0.8729,1.17,1.0,4.92,-33.370765000000006,-70.51241999999999
22827c932f3e4234f6ec0f19f15efc7d,5,,6.0,-33.404539123301895,-70.5906558036804,2019-10-19 15:05:00+00:00,True,51.788802566666696,50e13ee63f086c2fe84229348bc91b5b,0.8339,2.0,0.72,4.96,-33.3865471,-70.5680753
cfea38cffdcaf738ffcc1b9c0096ddff,10,1.301,24.0,-33.353407399999995,-70.53397220000001,2019-10-19 15:00:00+00:00,False,68.0515743,50e13ee63f086c2fe84229348bc91b5b,0.81,4.26,0.88,4.76,-33.370765000000006,-70.51241999999999
3664807dd42725a2efc64111a6b7efc0,37,2.185,72.0,-33.3940783,-70.59142750000001,2019-10-19 17:00:00+00:00,False,66.8524882833333,6c90661e6d2c7579f5ce337c3391dbb9,0.8549,0.89,0.96,4.52,-33.3865471,-70.5680753
194058b89a6c2ed2622ba1b81224ad7d,33,2.505,78.0,-33.3916321668192,-70.5764640378634,2019-10-19 14:00:00+00:00,False,150.10608435,6c90661e6d2c7579f5ce337c3391dbb9,0.8816,1.38,0.92,4.8,-33.3865471,-70.5680753
79c3b9568bb52c3b3d0a3883a901abbd,4,,76.0,-33.4137936,-70.5703294,2019-10-19 17:00:00+00:00,False,114.937738083333,6c90661e6d2c7579f5ce337c3391dbb9,0.8895,1.2,0.96,4.92,-33.3865471,-70.5680753
a880f89b479b593621635503f83fc881,43,13.061,178.0,-33.3798974,-70.538549,2019-10-19 00:00:00+00:00,False,118.640454333333,6c90661e6d2c7579f5ce337c3391dbb9,0.8516,1.74,0.96,4.92,-33.370765000000006,-70.51241999999999
b6379699042ce260c4e5536a1d918915,13,1.3,24.0,-33.3097322159757,-70.6571231693115,2019-10-18 23:24:00+00:00,True,58.5813618666667,41dc7c9e385c4d2b6c1f7836973951bf,0.8426,1.64,0.88,4.73,-33.276853499999994,-70.628167
25606e84b8d567fb53b599e1f6ac7602,26,3.4299999999999997,56.0,-33.3880311,-70.5041835,2019-10-19 12:36:00+00:00,True,35.1432308333333,6c90661e6d2c7579f5ce337c3391dbb9,0.9194,1.1,1.0,4.8,-33.4020235543,-70.5167273924
8c565aa96d9531c1c1c54f8e613a137e,9,,30.0,-33.4432472,-70.58841329999998,2019-10-18 21:44:00+00:00,True,78.3309457833333,6c90661e6d2c7579f5ce337c3391dbb9,0.7984,1.62,0.92,4.84,-33.4630009,-70.57530129999999
efa581754dc97372c56a5cb82b1cbbae,2,,2.0,-33.4182589,-70.59447270000001,2019-10-19 18:00:00+00:00,False,28.837600383333303,6c90661e6d2c7579f5ce337c3391dbb9,0.8788,1.56,1.0,4.8,-33.413773,-70.584101
e38ad216b330ea09100cdd5dfca303da,21,0.8,35.0,-33.028673100000006,-71.5679959,2019-10-19 20:00:00+00:00,False,87.3924601833333,50e13ee63f086c2fe84229348bc91b5b,0.816,2.15,0.96,4.75,-33.025859999999994,-71.547009
389cb00860efe16ad1e0ca29e5c10889,4,,4.0,-33.3585832049929,-70.5360068790301,2019-10-18 21:08:00+00:00,True,96.1041458833333,41dc7c9e385c4d2b6c1f7836973951bf,0.8432,2.67,0.96,4.92,-33.357558000000004,-70.515415
bed408e5ffdcd7a21ed036814769aa4f,25,0.798,84.0,-33.483451099999996,-70.544112,2019-10-19 13:00:00+00:00,False,80.04304085,6c90661e6d2c7579f5ce337c3391dbb9,0.8847,1.74,0.8947368421052628,4.75,-33.460484,-70.545125
d2d9b12591bef28e19664ad5b43f02cb,36,,64.0,-33.3247424985875,-70.633306111145,2019-10-18 23:12:00+00:00,True,89.4480578666667,6c90661e6d2c7579f5ce337c3391dbb9,0.8444,1.63,0.92,4.96,-33.276853499999994,-70.628167
7295565e278762b10b62d099b599ce07,10,0.568,33.0,-33.4179551,-70.5914373,2019-10-18 23:40:00+00:00,True,81.4661502166667,41dc7c9e385c4d2b6c1f7836973951bf,0.8583,1.14,0.96,4.8,-33.3865471,-70.5680753
4b260099ab76be93ed92778ae0112c9c,27,,48.0,-33.4468064,-70.6182015,2019-10-18 22:07:00+00:00,True,110.09622108333299,6c90661e6d2c7579f5ce337c3391dbb9,0.8467,1.27,0.88,4.68,-33.474000000000004,-70.59899999999999
66a6c5a507ff3b4f17dcd28122179dd5,10,0.8,18.0,-33.213192337235306,-70.726394304657,2019-10-19 17:42:00+00:00,True,79.80001913333331,6c90661e6d2c7579f5ce337c3391dbb9,0.888,1.75,1.0,4.8,-33.276853499999994,-70.628167
16632ce4e1e06d4c852127777ad02f6d,27,3.602,41.0,-33.3604183,-70.54554740000009,2019-10-18 22:30:00+00:00,True,73.2476040166667,50e13ee63f086c2fe84229348bc91b5b,0.8251,1.5,0.84,4.79,-33.3865471,-70.5680753
0bbc78266238d8faf386bd9515fe18ba,2,,2.0,-33.4253674,-70.5863114,2019-10-19 18:00:00+00:00,False,47.7118471,50e13ee63f086c2fe84229348bc91b5b,0.8616,3.5,0.88,4.76,-33.415099,-70.539805
a91c8e82a697b0450c89762e098f521f,19,,46.0,-33.3758599705293,-70.5497922497024,2019-10-19 17:00:00+00:00,False,108.28984740000001,6c90661e6d2c7579f5ce337c3391dbb9,0.8721,1.25,0.92,5.0,-33.3865471,-70.5680753
0b8542146c2fb5c6b88394ae40e69400,7,0.5,15.0,-33.5291232,-70.58319809999999,2019-10-19 15:00:00+00:00,False,65.9575475166667,6c90661e6d2c7579f5ce337c3391dbb9,0.8597,1.82,0.96,4.96,-33.543943,-70.570808
4cfcfad8be55e0c8d01199e01cb0e0cb,5,,7.0,-33.4246413151341,-70.5793317487629,2019-10-19 18:00:00+00:00,False,65.4492462166667,41dc7c9e385c4d2b6c1f7836973951bf,0.8889,2.5,1.0,5.0,-33.3865471,-70.5680753
b0568bb5519e7fbfef3b27c34f3fa68b,12,,19.0,-33.3986488365002,-70.5741502828009,2019-10-19 13:00:00+00:00,False,106.598731916667,6c90661e6d2c7579f5ce337c3391dbb9,0.8862,1.56,1.0,5.0,-33.3865471,-70.5680753
6bd2d56d05a8485e19e619f33c6181fd,20,,43.0,-36.6995320120365,-73.10922595694079,2019-10-19 21:00:00+00:00,False,143.99436825,50e13ee63f086c2fe84229348bc91b5b,0.8314,1.67,0.72,4.96,-36.794925,-73.070126
774a039966296e6e7805d9fe3ff5d20a,10,1.0,28.0,-29.9602579657142,-71.3414319067571,2019-10-19 21:40:00+00:00,True,80.1136638833333,41dc7c9e385c4d2b6c1f7836973951bf,0.8451,2.8,1.0,4.92,-29.966946000000004,-71.332674
869a1e458f0cfa02c03fb964f43deafb,21,0.8859999999999999,38.0,-33.4254707,-70.59718690000001,2019-10-19 01:00:00+00:00,False,71.62388325,6c90661e6d2c7579f5ce337c3391dbb9,0.8688,1.17,1.0,5.0,-33.3865471,-70.5680753
d7544d578e4f7ee1d4b50435d5bd7390,7,1.3,7.0,-32.9494866684693,-71.54262610310579,2019-10-19 20:45:00+00:00,True,60.3411775666667,50e13ee63f086c2fe84229348bc91b5b,0.9066,1.27,0.8,4.92,-32.9397774,-71.54624390000001
84044480dfd4f7997788149a7f3b9fe7,24,2.1,29.0,-33.4448752,-70.59067519999999,2019-10-19 17:00:00+00:00,False,94.42689021666669,50e13ee63f086c2fe84229348bc91b5b,0.9017,1.35,0.84,4.52,-33.4312825,-70.57874
6ec4273bd8fe94e1762db7b2e35ea280,18,0.6,20.0,-33.4376168108545,-70.60234589603591,2019-10-18 23:00:00+00:00,False,76.85583093333331,50e13ee63f086c2fe84229348bc91b5b,0.8892,1.83,0.56,4.79,-33.4630009,-70.57530129999999
1ab72cbea095e82f27df0cb046616e6a,23,,23.0,-33.4348516,-70.6135635,2019-10-18 20:36:00+00:00,True,75.17010405,6c90661e6d2c7579f5ce337c3391dbb9,0.7984,1.62,0.92,4.84,-33.4312825,-70.57874
b956da73b79fa668d3f45e66d54475f0,39,1.435,68.0,-33.425612300000004,-70.61675809999998,2019-10-19 18:00:00+00:00,False,112.683612016667,6c90661e6d2c7579f5ce337c3391dbb9,0.8626,1.0,0.96,4.92,-33.4630009,-70.57530129999999
1cfc71e8b59fe85c51292e1f4a09f146,57,0.95,134.0,-33.4259228,-70.6177518,2019-10-18 23:00:00+00:00,False,124.169760233333,50e13ee63f086c2fe84229348bc91b5b,0.8648,1.33,0.8,5.0,-33.474000000000004,-70.59899999999999
2f187867ec77f94c605f25269db4b739,6,,14.0,-33.4128197,-70.57571750000001,2019-10-19 20:00:00+00:00,False,104.8285522,50e13ee63f086c2fe84229348bc91b5b,,2.19,1.0,,-33.3865471,-70.5680753
188264e3add6429218a306bfc4aa85bb,1,,1.0,-33.427296000000005,-70.5771474,2019-10-19 15:00:00+00:00,False,40.35787615,6c90661e6d2c7579f5ce337c3391dbb9,0.8487,1.67,0.88,5.0,-33.390440999999996,-70.563389
9a7628e66e26aea6e67ab5d003600f5d,23,8.251999999999999,31.0,-33.382460249397894,-70.50587363467159,2019-10-18 23:17:00+00:00,True,63.6825807166667,6c90661e6d2c7579f5ce337c3391dbb9,0.8824,1.38,0.96,4.96,-33.370765000000006,-70.51241999999999
ec0053b153f475a796533943d5b01770,23,0.664,72.0,-36.7761302448328,-73.0468668162194,2019-10-19 17:08:00+00:00,True,63.453709033333304,6c90661e6d2c7579f5ce337c3391dbb9,0.8922,1.21,1.0,4.96,-36.794925,-73.070126
75a844df5e13e944898227eba0192711,19,2.7779999999999996,17.0,-33.3924431000001,-70.5899666999999,2019-10-19 13:00:00+00:00,False,51.4862177666667,6c90661e6d2c7579f5ce337c3391dbb9,0.8641,1.48,0.96,4.92,-33.3865471,-70.5680753
de59d7583c2d036dd9bc52e8740b4ea9,1,,1.0,-33.4197756686023,-70.5907135732273,2019-10-19 19:00:00+00:00,False,40.3768316833333,50e13ee63f086c2fe84229348bc91b5b,0.8379,1.95,0.64,4.72,-33.412724,-70.594705
0fdf759ecc5401e048dc2f06cbb3f59d,3,,8.0,-33.4177617967566,-70.5870794132352,2019-10-19 00:00:00+00:00,False,77.2241403333333,6c90661e6d2c7579f5ce337c3391dbb9,0.9034,1.55,1.0,4.8,-33.3865471,-70.5680753
953c62caef91bd7d80ad6ecdd15568c7,14,4.47,36.0,-33.4009571702898,-70.5854038371348,2019-10-19 18:00:00+00:00,True,128.095382733333,6c90661e6d2c7579f5ce337c3391dbb9,0.8429,1.33,0.96,4.84,-33.3865471,-70.5680753
014881ede5bb3647d7a8a273e88ca814,16,1.745,40.0,-33.3608226054548,-70.5377707257083,2019-10-19 13:00:00+00:00,False,56.3306964833333,50e13ee63f086c2fe84229348bc91b5b,0.9041,1.68,0.7058823529411771,4.88,-33.370765000000006,-70.51241999999999
3d1e635cc869fe3967e84fe6182fcaf0,31,2.005,91.0,-33.3839049042275,-70.4998042751465,2019-10-19 20:00:00+00:00,False,67.9868742333333,6c90661e6d2c7579f5ce337c3391dbb9,0.8514,1.64,1.0,4.92,-33.370765000000006,-70.51241999999999
0c03ccf658bd6fe826da8a66c6ad709b,24,0.2,38.0,-33.4406255,-70.58669420000001,2019-10-19 01:00:00+00:00,False,86.6712775833333,6c90661e6d2c7579f5ce337c3391dbb9,0.826,1.71,1.0,5.0,-33.4630009,-70.57530129999999
1c258c3f4471d17fd139d338f88fcff4,19,1.1099999999999999,22.0,-33.3398503,-70.4949517,2019-10-19 14:45:00+00:00,True,58.6305055666667,41dc7c9e385c4d2b6c1f7836973951bf,0.8734,2.17,1.0,4.92,-33.370765000000006,-70.51241999999999
ec613cd74be06e0858e54d8bcb57e74f,9,2.38,9.0,-33.4026059020079,-70.55423710495229,2019-10-19 00:00:00+00:00,False,91.3862459833333,6c90661e6d2c7579f5ce337c3391dbb9,0.8676,1.43,0.96,5.0,-33.3865471,-70.5680753
ccf96cd5524bbd89b21273172a2b44ab,12,2.08,13.0,-33.3785576817015,-70.54501745305079,2019-10-19 17:42:00+00:00,True,47.777512666666695,41dc7c9e385c4d2b6c1f7836973951bf,0.8584,2.2,0.88,4.92,-33.393631,-70.579691
ede31bb2d713b67b969554d31831cd64,15,3.868,15.0,-33.344038899999994,-70.49869179999999,2019-10-19 18:00:00+00:00,False,46.5221305333333,6c90661e6d2c7579f5ce337c3391dbb9,0.8474,1.56,0.96,4.68,-33.370765000000006,-70.51241999999999
9873cd25fdd4be21a9a3ad7b7c033079,24,3.846,41.0,-33.317587320262696,-70.54373196609241,2019-10-19 17:00:00+00:00,False,91.1828310833333,50e13ee63f086c2fe84229348bc91b5b,0.8887,1.43,0.72,5.0,-33.370765000000006,-70.51241999999999
ec6383e0d43cbb1a68038636e966a4a6,4,1.5,3.0,-33.249390999999996,-70.625923,2019-10-19 00:52:00+00:00,True,50.7396859833333,41dc7c9e385c4d2b6c1f7836973951bf,0.8933,2.7,0.8,5.0,-33.276853499999994,-70.628167
46481fb6d2fe91d0799daf1a50a590bc,9,0.3,23.0,-33.2764201078092,-70.6208419846557,2019-10-18 23:45:00+00:00,True,57.08910329999999,41dc7c9e385c4d2b6c1f7836973951bf,0.8656,2.22,0.92,4.72,-33.276853499999994,-70.628167
c82cecdf2f874c1b3f59e3f6669a0a4a,43,0.66,69.0,-33.4263179,-70.5986749,2019-10-18 22:00:00+00:00,False,110.182560433333,6c90661e6d2c7579f5ce337c3391dbb9,0.8748,1.18,1.0,4.92,-33.4630009,-70.57530129999999
1b427b254316e39bb42786dc980ed9fd,16,0.4,18.0,-33.454329800000004,-70.61649759999999,2019-10-18 21:45:00+00:00,True,87.37951095,6c90661e6d2c7579f5ce337c3391dbb9,0.9453,1.48,0.88,4.8,-33.474000000000004,-70.59899999999999
a2745c96498d3cb0dd28785d4993d8d1,30,0.3,68.0,-33.4156355,-70.56155030000001,2019-10-19 17:00:00+00:00,False,68.4201171,6c90661e6d2c7579f5ce337c3391dbb9,0.8979,1.49,1.0,4.8,-33.441246,-70.53545
eed37f9d3fb59107b348ddce9e625881,24,3.968,46.0,-33.3504118252064,-70.67769351850708,2019-10-19 16:16:00+00:00,True,59.468516,6c90661e6d2c7579f5ce337c3391dbb9,0.8717,1.27,0.96,4.84,-33.364106,-70.679271
b77d21894f2af979b90919310b3929c9,19,0.95,21.0,-33.3719569739839,-70.5153391342996,2019-10-19 16:00:00+00:00,False,59.9701592333333,6c90661e6d2c7579f5ce337c3391dbb9,0.8946,1.42,1.0,4.84,-33.370765000000006,-70.51241999999999
fe0da24df46284bab8f770e642d250bc,3,,3.0,-33.4070014,-70.5582017,2019-10-19 17:27:00+00:00,True,39.03566455,50e13ee63f086c2fe84229348bc91b5b,0.8264,4.31,0.96,4.78,-33.416579,-70.565224
6e4c9785b2c6642b3999808b47acabdc,28,2.27,40.0,-33.425222399999996,-70.5976522,2019-10-18 21:14:00+00:00,True,89.0681966,6c90661e6d2c7579f5ce337c3391dbb9,0.8546,0.9,0.92,5.0,-33.3865471,-70.5680753
b2a46e83b6cfa416ff9eef9240c9f755,1,,1.0,-33.374589379004306,-70.5724881961942,2019-10-18 20:40:00+00:00,True,60.2002169666667,50e13ee63f086c2fe84229348bc91b5b,,2.19,0.8947368421052628,5.0,-33.393926,-70.56195699999999
d4692024c31ac2db6eca7bdadbf65ce7,17,,21.0,-33.439846700000004,-70.62151269999991,2019-10-19 14:00:00+00:00,False,104.030077533333,6c90661e6d2c7579f5ce337c3391dbb9,0.8477,1.47,0.88,4.72,-33.474000000000004,-70.59899999999999
aff9f9dba2538d4923280b63f1881f46,25,4.406,44.0,-33.3761434196843,-70.5459384893828,2019-10-18 22:00:00+00:00,False,107.406492983333,50e13ee63f086c2fe84229348bc91b5b,0.8961,1.64,0.84,4.72,-33.391386,-70.546601
175bcc294e819e2d4d5be792e8269942,13,0.3,50.0,-33.3586017598509,-70.5369948143037,2019-10-18 23:58:00+00:00,True,51.72657835,6c90661e6d2c7579f5ce337c3391dbb9,0.8779,0.82,0.92,4.96,-33.370765000000006,-70.51241999999999
87e59aefe707143ee0aac10d733bc812,16,0.6,22.0,-33.430812300041104,-70.59890159999999,2019-10-19 18:00:00+00:00,False,119.14078629999999,6c90661e6d2c7579f5ce337c3391dbb9,0.8544,0.83,0.96,5.0,-33.4312825,-70.57874
f05e658aaae3485f30bee9032735de24,5,0.5,4.0,-33.5981549366911,-70.5474723299512,2019-10-19 19:00:00+00:00,False,62.4766909666667,6c90661e6d2c7579f5ce337c3391dbb9,0.8523,1.17,0.96,4.96,-33.600367999999996,-70.575929
b715b17895f2b6205456c4287e2ee371,41,3.4,114.0,-33.0210307,-71.548385,2019-10-19 14:00:00+00:00,False,70.9868967,6c90661e6d2c7579f5ce337c3391dbb9,0.8894,1.25,1.0,4.92,-33.025859999999994,-71.547009
994a902a2b4fb1d9eb08f7e9c7b33f64,1,,1.0,-33.4277011,-70.5571648,2019-10-19 14:47:00+00:00,True,31.0839730833333,6c90661e6d2c7579f5ce337c3391dbb9,0.8781,0.93,0.96,4.96,-33.406546,-70.599482
b86ba1ad23d1836f15a6ca8ca6b68916,25,2.9219999999999997,27.0,-33.4563664,-70.6585605,2019-10-19 16:41:00+00:00,True,154.326481166667,50e13ee63f086c2fe84229348bc91b5b,0.8071,3.65,0.8,4.76,-33.451695,-70.69216
63cefa2771046652f9f6a18547b8612f,19,0.284,33.0,-33.3558869,-70.68377029999999,2019-10-19 16:00:00+00:00,False,81.9554245666667,41dc7c9e385c4d2b6c1f7836973951bf,0.8495,2.89,0.92,4.92,-33.356372,-70.727869
ed426a2bba16c8277d4a5af781d37847,12,,20.0,-33.3743809,-70.5262377,2019-10-18 21:02:00+00:00,True,71.8949628666667,41dc7c9e385c4d2b6c1f7836973951bf,0.8390000000000001,1.36,0.96,4.64,-33.357558000000004,-70.515415
47c8a07f859142629760e9e9614eed1a,1,,2.0,-33.345969214201695,-70.5423583702743,2019-10-19 18:00:00+00:00,False,38.4852800333333,6c90661e6d2c7579f5ce337c3391dbb9,0.8871,1.89,1.0,4.88,-33.355258,-70.537787
dc376f484bd3fd039ecc59635c248b39,46,4.75,71.0,-33.4056794,-70.59718740000001,2019-10-19 18:00:00+00:00,False,92.7523037666667,6c90661e6d2c7579f5ce337c3391dbb9,0.8742,1.26,0.88,5.0,-33.3865471,-70.5680753
4dc6413143929ad4c751e049574dd1e3,52,0.3,93.0,-33.2737824714534,-70.648791790313,2019-10-19 15:36:00+00:00,True,82.07100595,6c90661e6d2c7579f5ce337c3391dbb9,0.852,1.19,1.0,4.6,-33.276853499999994,-70.628167
c0638ebbada28568f91d257152a7b080,29,0.5,65.0,-33.4041237656444,-70.5332699418068,2019-10-19 00:00:00+00:00,False,67.2463128,6c90661e6d2c7579f5ce337c3391dbb9,0.8528,1.5,1.0,4.64,-33.4020235543,-70.5167273924
e508fc34ad0cccc163ef4cf2b5d0d114,45,2.4400000000000004,90.0,-33.238859462198704,-70.6617778294364,2019-10-19 15:43:00+00:00,True,97.1902978166667,6c90661e6d2c7579f5ce337c3391dbb9,0.8468,1.24,1.0,4.96,-33.276853499999994,-70.628167
8b369636fd3322a4c22cfcdeb7bcd681,8,,9.0,-33.3841827,-70.536047,2019-10-18 19:07:00+00:00,True,65.88053056666669,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,,,-33.4020235543,-70.5167273924
295676b48096815c332b5186fee60b79,17,8.898,27.0,-33.316368900208104,-70.5461931402283,2019-10-19 00:34:00+00:00,True,76.5631382833333,6c90661e6d2c7579f5ce337c3391dbb9,0.8855,1.11,1.0,4.96,-33.370765000000006,-70.51241999999999
